INFO 2023-08-09 03:18:54,512 autoreload Watching for file changes with StatReloader
DEBUG 2023-08-09 03:19:18,811 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\ddl_references.py first seen with mtime 1689162640.36741
DEBUG 2023-08-09 03:19:18,811 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\asyncio\staggered.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,812 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\inspect.py first seen with mtime 1689162640.608277
DEBUG 2023-08-09 03:19:18,812 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\template\backends\django.py first seen with mtime 1689162640.5439408
DEBUG 2023-08-09 03:19:18,813 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\pickle.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,813 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\DLLs\_bz2.pyd first seen with mtime 1686085296.0
DEBUG 2023-08-09 03:19:18,814 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\functions\text.py first seen with mtime 1689162640.4581673
DEBUG 2023-08-09 03:19:18,815 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\template\loaders\filesystem.py first seen with mtime 1689162640.5544212
DEBUG 2023-08-09 03:19:18,817 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\pydevd_tracing.py first seen with mtime 1691124228.3415604
DEBUG 2023-08-09 03:19:18,818 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\weakref.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,820 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\template\loader.py first seen with mtime 1689162640.5489273
DEBUG 2023-08-09 03:19:18,821 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\importlib\_abc.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,821 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\apps\registry.py first seen with mtime 1689162638.2097106
DEBUG 2023-08-09 03:19:18,824 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\conf\urls\static.py first seen with mtime 1689162638.4757698
DEBUG 2023-08-09 03:19:18,825 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\pydoc.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,826 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\decorators.py first seen with mtime 1689162640.6032898
DEBUG 2023-08-09 03:19:18,826 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\mime\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,827 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\auth\hashers.py first seen with mtime 1689162638.9223917
DEBUG 2023-08-09 03:19:18,828 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\messages\apps.py first seen with mtime 1689162639.7149136
DEBUG 2023-08-09 03:19:18,828 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\mime\multipart.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,829 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\textwrap.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,829 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\__init__.py first seen with mtime 1691124227.8991103
DEBUG 2023-08-09 03:19:18,830 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\rest_framework\__init__.py first seen with mtime 1689162641.4007916
DEBUG 2023-08-09 03:19:18,830 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\os.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,831 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\views\generic\base.py first seen with mtime 1689162640.6362023
DEBUG 2023-08-09 03:19:18,831 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\_sitebuiltins.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,832 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\_policybase.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,832 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\migrations\operations\fields.py first seen with mtime 1689162640.421266
DEBUG 2023-08-09 03:19:18,833 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\message.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,833 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\ssl.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,834 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\validators.py first seen with mtime 1689162640.3524497
DEBUG 2023-08-09 03:19:18,834 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\zoneinfo\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,834 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\urls\converters.py first seen with mtime 1689162640.5763624
DEBUG 2023-08-09 03:19:18,835 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\packaging\markers.py first seen with mtime 1689162641.151824
DEBUG 2023-08-09 03:19:18,836 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\mail\message.py first seen with mtime 1689162640.3135538
DEBUG 2023-08-09 03:19:18,837 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\actions.py first seen with mtime 1689162638.4867404
DEBUG 2023-08-09 03:19:18,838 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydev_bundle\_pydev_imports_tipper.py first seen with mtime 1691124227.8678675
DEBUG 2023-08-09 03:19:18,838 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\http\client.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,839 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\json\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,840 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_utils.py first seen with mtime 1691124228.0393739
DEBUG 2023-08-09 03:19:18,840 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\middleware\csrf.py first seen with mtime 1689162640.5299757
DEBUG 2023-08-09 03:19:18,841 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\collections\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,841 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\deprecation.py first seen with mtime 1689162640.6032898
DEBUG 2023-08-09 03:19:18,841 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_vars.py first seen with mtime 1691124228.0403705
DEBUG 2023-08-09 03:19:18,842 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\checks\database.py first seen with mtime 1689162640.2746584
DEBUG 2023-08-09 03:19:18,842 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\fields\json.py first seen with mtime 1689162640.4491923
DEBUG 2023-08-09 03:19:18,843 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\logging\handlers.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,843 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\sqlparse\tokens.py first seen with mtime 1689162641.7974725
DEBUG 2023-08-09 03:19:18,844 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\lorem_ipsum.py first seen with mtime 1689162640.6112695
DEBUG 2023-08-09 03:19:18,844 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\options.py first seen with mtime 1689162638.7378843
DEBUG 2023-08-09 03:19:18,845 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\ctypes\wintypes.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,845 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\contenttypes\checks.py first seen with mtime 1689162639.046061
DEBUG 2023-08-09 03:19:18,846 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\__future__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,846 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\functions\math.py first seen with mtime 1689162640.4571702
DEBUG 2023-08-09 03:19:18,847 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\regex_helper.py first seen with mtime 1689162640.6122663
DEBUG 2023-08-09 03:19:18,847 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\sqlite3\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,848 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\functions\__init__.py first seen with mtime 1689162640.4531813
DEBUG 2023-08-09 03:19:18,848 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\base\features.py first seen with mtime 1689162640.3654156
DEBUG 2023-08-09 03:19:18,849 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\multiprocessing\context.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,850 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\pydevd_plugins\extensions\types\pydevd_plugin_pandas_types.py first seen with mtime 1691124228.3355763
DEBUG 2023-08-09 03:19:18,851 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydev_bundle\pydev_override.py first seen with mtime 1691124227.883489
DEBUG 2023-08-09 03:19:18,851 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\bytecode.py first seen with mtime 1691124228.0772715
DEBUG 2023-08-09 03:19:18,852 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\zipfile.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,853 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\template\loaders\cached.py first seen with mtime 1689162640.5534208
DEBUG 2023-08-09 03:19:18,854 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydev_bundle\pydev_umd.py first seen with mtime 1691124227.883489
DEBUG 2023-08-09 03:19:18,854 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_traceproperty.py first seen with mtime 1691124228.0383756
DEBUG 2023-08-09 03:19:18,855 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\asyncio\events.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,855 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\serializers\python.py first seen with mtime 1689162640.3484602
DEBUG 2023-08-09 03:19:18,856 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\contextlib.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,856 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\statistics.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,857 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydev_bundle\_pydev_filesystem_encoding.py first seen with mtime 1691124227.8678675
DEBUG 2023-08-09 03:19:18,857 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\packaging\tags.py first seen with mtime 1689162641.1528208
DEBUG 2023-08-09 03:19:18,858 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\pydevd_plugins\extensions\types\pydevd_plugins_django_form_str.py first seen with mtime 1691124228.337571
DEBUG 2023-08-09 03:19:18,858 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\handlers\base.py first seen with mtime 1689162640.3035812
DEBUG 2023-08-09 03:19:18,859 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\locale.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,859 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\cfg.py first seen with mtime 1691124228.0792663
DEBUG 2023-08-09 03:19:18,860 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\DLLs\_ssl.pyd first seen with mtime 1686085294.0
DEBUG 2023-08-09 03:19:18,860 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\calendar.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,861 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\manager.py first seen with mtime 1689162640.4601629
DEBUG 2023-08-09 03:19:18,861 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\generator.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,862 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\contenttypes\apps.py first seen with mtime 1689162639.045064
DEBUG 2023-08-09 03:19:18,862 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\base\creation.py first seen with mtime 1689162640.3644178
DEBUG 2023-08-09 03:19:18,863 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\apps.py first seen with mtime 1689162638.4867404
DEBUG 2023-08-09 03:19:18,864 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_net_command.py first seen with mtime 1691124228.0154364
DEBUG 2023-08-09 03:19:18,864 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\DLLs\_ctypes.pyd first seen with mtime 1686085296.0
DEBUG 2023-08-09 03:19:18,865 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\views\generic\edit.py first seen with mtime 1689162640.6381977
DEBUG 2023-08-09 03:19:18,866 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\xmlrpc\client.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,866 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\__init__.py first seen with mtime 1689162638.4767666
DEBUG 2023-08-09 03:19:18,867 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\iterators.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,868 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\collections\abc.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,868 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\posixpath.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,869 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\asgiref\__init__.py first seen with mtime 1689162638.192757
DEBUG 2023-08-09 03:19:18,869 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\header.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,870 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\deletion.py first seen with mtime 1689162640.4392185
DEBUG 2023-08-09 03:19:18,870 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\results.py first seen with mtime 1689162641.1667843
DEBUG 2023-08-09 03:19:18,871 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\sqlite3\creation.py first seen with mtime 1689162640.4043114
DEBUG 2023-08-09 03:19:18,871 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\sessions\backends\__init__.py first seen with mtime 1689162639.9522784
DEBUG 2023-08-09 03:19:18,872 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\wsgiref\util.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:18,872 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\files\storage\mixins.py first seen with mtime 1689162640.298594
DEBUG 2023-08-09 03:19:18,872 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\utils.py first seen with mtime 1689162640.4731276
DEBUG 2023-08-09 03:19:18,873 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\ntpath.py first seen with mtime 1686085218.0
